title,label_score
Beberapa Jalur Dialihkan Demi Antisipasi Demo Mahasiswa di DPRD Jatim,0
"12 Tipe Penumpang Kereta Api Berdasarkan Zodiak, Ada yang Hobi Ngemil hingga Selfie",1
"Beredar Undangan Pesta , di Serpong Tangsel, Polisi : Hoax!",1
Wartawan Korban Pemukulan Aparat di Makassar Lapor ke Propam Polda Sulsel,0
"Jaguar Land Rover Defender, Mobil Petualang Abad Ke-21",0
"Kabut asap 'mengancam kesehatan', lebih dari 400 sekolah di Malaysia diliburkan",0
Revisi UU KPK Dianggap Berpotensi Untungkan Mafia SDA,0
"Gagal Manfaatkan Penalti, Chelsea Dipermalukan Valencia",0
Pesan BJ Habibie: Setiap Manusia Harus Berbudaya dan Berpendidikan,1
"Antisipasi Kebakaran Lahan, Ibu Kota Baru akan Dilengkapi Bendungan Penampung Air",0
Klasemen Liga Inggris: Liverpool dan Manchester City Bersaing Sengit di Puncak,1
Resmi! Choi Jong Hoon Ditetapkan Sebagai Tersangka Dalam Kasus Penyuapan Polisi,1
7 Tempat Wisata di Kota Batu yang Cocok untuk Liburan Bareng Keluarga,1
"Daftar Top Skor Liga Inggris, Tammy Abraham Samai Aguero",1
Kabut Asap di Malaysia Tidak Semua Akibat Karhutla Indonesia,0
Reza Rahadian Melayat ke Rumah Duka BJ Habibie ,0
Kadishub: Perluasan Ganjil-Genap Turunkan Polusi,0
Perjalanan 30 Kandidat Memperebutkan Posisi Rektor ITB,1
50 Orang Meninggal Dalam Bencana Badai Dorian di Bahama,0
"PGRI: Indonesia Kekurangan 1,1 Juta Guru ",0
"Libatkan Militer untuk Amankan SUTET, PLN: Mereka Sudah Pakar",0
"Mengenang Chrisye, Penyanyi yang Awalnya Tak Bisa Baca Not Musik",0
Pj Walkot Makassar Minta Edaran Antisipasi Syiah Disikapi dengan Tenang,0
"Song Hye Kyo Baik-Baik Saja dan Makin Berjaya Usai Dicerai Song Joong Ki, Netizen Julid",1
HNW: Jalan Kembali GBHN Makin Jelas,0
"Payudara Kencang dan Berisi, DJ Katty Butterfly Rajin Makan Sayuran Ini",1
Perry Warjiyo Minta Bank Turunkan Suku Bunga Kredit,0
Persija Jakarta Ditinggal Stefano Cugurra Sudah Dua Kali Ganti Pelatih kata Andritany Ardhiyasa,1
"Demo Mahasiswa Berakhir, Warganet Justru Salfok ke 3 Ketua BEM Ini",1
"7 Aplikasi Parenting yang Bermanfaat Untuk Mengawasi Tumbuh Kembang Anak, Download Sekarang!",1
"Capai 20 Juta Subscriber, Blackpink Kembali Pecahkan Rekor!",0
Penuruan Suku Bunga Acuan Masih Terbuka Saat Inflasi Terjaga,0
Polri-TNI Gelar Apel Pengamanan Jelang Unjuk Rasa di DPR,0
Dipo Latief Biayai Nikita Mirzani Perawatan dan Liburan ke Maladewa,0
" Hotman Paris Mendadak Pajang Foto Mesra Syahrini Kelewat Langsing, Lagi Kangen?",1
"Situs Kemendagri Dibajak, Tjahjo Pastikan Data Kependudukan Aman",0
Fitriani Kandas di Babak Pertama China Open 2019,0
" Dikenal Kocak, Natasha Rizki Bongkar Sifat Asli Desta Di Rumah Jauh Beda",1
"Nikita Mirzani Bajunya Dibilang Norak, Langsung Semprot dan Sebut Harga Selangit",0
"'My Country' Rilis Keseruan Seolhyun, Yang Se Jong dan Woo Do Hwan Syuting Bareng",1
WWF Indonesia: Pola Pembakaran Hutan Sama dengan di Amazon,0
"Geliat Prostitusi Online di Kupang, Gunakan Aplikasi MiChat dan Pilih Penginapan Short Time",0
1.000 Mobil Mewah di Jakarta Tunggak Pajak,0
Fans Menduga Camila Cabello Rilis Lagu Terbaru untuk Shawn Mendes,0
"Kabut Asap Semakin Tebal, Dinas Kesehatan Wajibkan Warga Kenakan Masker Saat Keluar Rumah",0
"Suzy Posting Foto Berhijab di 'Vagabond', Komentar Kepo Lee Seung Gi Bikin Heboh",1
"Usai Bukalapak, Kini Giliran Zomato PHK 540 Karyawan",1
"4 Korban Cipularang Sulit Teridentifikasi, Polisi Lakukan Pemeriksaan DNA",0
"Jangan Sembarangan, Simak Dulu Serba-Serbi Menurunkan Berat Badan dengan Hipnoterapi",1
"SESAAT LAGI Live Streaming Timnas Indonesia Vs Thailand, Tonton di Sini",1
Jaksa Minta Dua Pastor Vatikan Diadili Terkait Skandal Seks,0
"Episode Perdana 'Melting Me Softly' Bikin Sedih, Catatan Rating Jadi Perbincangan",1
"Hanya Lima Tahun, Waskita Toll Road Saingi Jasa Marga",0
"Pindah Warga Negara, Ansu Fati Kini Bisa Perkuat Timnas Spanyol",0
"Terima Uang, Pencari Suaka Kembali ke Penampungan di Kalideres",0
"Iklankan Judi Online, Pemilik Akun Instagram nikitamirzanimawardi_17 Dipolisikan",0
3 Hal Dasar yang Harus Dipahami Sebelum Beli Skincare,1
"Indonesia Ditaklukkan Thailand, Malaysia Pun Telan Kekalahan",0
Puan: Industri Spa Dapat Tingkatkan Perekonomian Lokal,0
Asyiknya Kelilingi Karst Rammang-Rammang dengan Perahu,0
Kemenhub Ajak Kaum Disabilitas Cek Sarana Transportasi,0
"Bom Mobil Meledak Dekat Rumah Sakit di Afghanistan, 20 Tewas",0
Komisi III DPR Pastikan Tampung Semua Masukan soal Capim KPK,0
"Impor dari China Turun Tajam, Alhamdulillah Neraca Dagang RI Surplus... ",0
Bogor Dapat Tawaran Pemanfataan 24 Unit Trem dari Pemerintah Belanda,0
Penumpang Angkutan Umum Diklaim Meningkat Saat Ganjil Genap,0
Bisnis Asuransi Unitlink Bisa Tumbuh 50 Persen,0
Zaskia Adya Mecca Wajibkan Anak-Anaknya Rutin ke Dokter Gigi,0
"Tak Ada Riwayat Penyakit, Ayah Donny Alamsyah Meninggal di Kamar Mandi",1
"Dukung Operasional Bandara Internasional Kertajati, Pasokan Avtur Perlahan Bergeliat",0
DKI Dorong Kepulauan Seribu Jadi Pusat Wisata Konservasi Bawah Laut,0
5 Rahasia Kecantikan Tradisional para Perempuan Tiongkok,1
Ini Capaian UMJ di Liga Mahasiswa 2019,1
"Oktober, Band Cadas Burgerkill Gelar Tur 16 Kota di Amerika Serikat",0
Menteri Susi Minta BNPT Ikut Awasi Peredaran Bom Ikan,0
Texas Suntik Mati Seorang Pria yang Bunuh Istri dan 2 Anak Tirinya,0
Disdik dan SGE Kerja Sama Beri Beasiswa ke Siswa ,0
Bank BRI Resmikan Kantor Cabang Morowali,0
PD 'Camping Club' Isyaratkan Gandeng SNSD Jika Garap Season 2,1
"Mahfud MD: Secara Hukum, KPK Tak Bisa Serahkan Mandat ke Presiden",0
Menristek: Selamat Jalan Bapak Teknologi Indonesia,0
Busana Transparan Ala Putri Duyung Dahyun Twice di 'M! Countdown' Tuai Cibiran,1
Timnas Indonesia Kembali Telan Kekalahan di SUGBK,0
Ini Jurus Trend Micro Memenangi Bisnis Keamanan Siber,1
Kikan Eks Cokelat Siap Rilis Album Solo Perdana,0
SuperM Ungkap Alasan Baekhyun Dipilih Jadi Leader dan Bukan Taemin yang Lebih Senior,1
"Diperiksa 4 Jam, Pelapor Pendiri Kaskus Dicecar 13 Pertanyaan",1
Revisi UU KPK Bisa Awasi Proyek Pemindahan Ibu Kota,0
Timnas U-16 Ditargetkan Menang Lawan Brunei Darussalam dan Cina,0
"4 Tips Mendaki Gunung di Musim Kemarau, Waspada Ada Kebakaran",1
"Hari Ini, Pemkot Jakut Akan Segel Usaha Pembakaran Arang di Cilincing",0
"Geledah Kantor Dinas di Kepri, KPK Sita Dokumen Anggaran ",0
Klarifikasi Ria Ricis Soal Timnya yang Mendadak Resign Usai Video 'Saya Kembali',1
"5 Potret Kedekatan Mayangsari dengan Putri Semata Wayang, Mirip Anak Kembar!   ",1
Giliran Alumni Unnes Serukan Tolak Revisi UU KPK,0
"15 Tempat Wisata di Malang dan Batu, Cocok untuk Keluarga",1
"Asrama Mahasiswa Papua Dilempar Karung Berisi Ular, Polisi: Itu Hoaks",0
"Roger Danuarta Kepergok Cium Bibir Cut Meyriska, Hidung Anak Ketiga Ayu Dewi Disorot-Topik Pagi",1
Liverpool Juara Bertahan Pertama yang Kalah di Laga Pembuka sejak 1994-1995 ,0
Kasus Dugaan Kekerasan Menimpa Seorang Siswa di Kulon Progo,1
Trump Minta FDA Larang Vape Aroma Setelah Penyakit Paru Misterius,0
Polres Sumedang Buru Penyebar Video Porno Pasangan Dewasa,0
"Tak Terima Divonis 1,5 Tahun Penjara, Mantan Gubernur Aceh Abdullah Puteh Ajukan Banding",1
"Wiranto Geram soal Pemberitaan Papua di Luar Negeri, Banyak Mengandung Distorsi Informasi",1
"Ditinjau Basuki, Operasional Tol Cikampek Elevated Maju Sebulan",0
"Viral di Medsos Aksi Kocak Emak-Emak Naik Motor, Bikin Ngakak Parah!",1
Kredit Macet UMKM Bank Mandiri Turun Jadi 2 Persen,0
Nikita Mirzani Bongkar Identitas Cewek Misterius di Video Farhat yang Ejek Hotman Paris 'Bau Pesing',1
UMM Uji Konsep RUU Sistem Pendukung Lembaga Perwakilan,0
"Sinopsis Sinetron 'ORANG KETIGA' Episode 626 Tayang Kamis, 4 April 2019",0
"Geger Video Pernikahan Anak, Usia Pengantin Perempuan 10 Tahun",0
"Pilihan Mobil Seken Rp 150 Jutaan, Bisa Dapat Fortuner",0
Seleksi CPNS 2019 Bakal Diumumkan Paling Cepat Akhir September,0
"Penuhi Regulasi U-23, Persib Rekrut Alfeandra Dewangga",0
"Kabut Asap di Palangkaraya Semakin Pekat, Sekolah Diliburkan",0
'Flower Crew' Kembali Kalahkan 'Vagabond' Jadi Drama Terbanyak Dibicarakan,1
Ratusan Mahasiswa Papua Tinggalkan Kuliah Karena Mengaku Diintimidasi,1
Menteri LHK Akan Kirim Surat Protes ke Dubes Malaysia soal Asap Karhutla,0
Muba Bentuk CSIRT Tanggulangi Insiden Siber,0
"Insiden Kualifikasi MotoGP San Marino 2019, Marquez Salahkan Rossi",0
Shesar Hiren Rhustavito dan Tommy Sugiarto tak Mampu Lanjut di China Open 2019,0
Pegawai Transjakarta yang Ditemukan Bersimbah Darah Ditangani di RSCM,0
BNPB Sebut Teknik Modifikasi Cuaca Berhasil Turunkan Hujan di Riau,0
"Peduli Lingkungan, Samuel Zylgwyn Turun Langsung Bersihkan Sampah di Laut",0
"PDI-P Dukung Jokowi Merevisi UU KPK, Ini Alasannya...",1
Ini Kendala Pemprov Jatim Tertibkan Tambang Pasir di Sungai Brantas,0
Jaminan Kesehatan Harus jadi Perhatian,0
Bahaya 3 Pasal Revisi UU KPK yang Disepakati DPR - Pemerintah,0
"Pamit, Begini Rencana Ketua BPK Setelah Pensiun",1
Menghina Presiden Bisa Diancam 5 Tahun Penjara,0
Menteri PANRB Minta Universitas Cetak Generasi Unggul,0
"Tasya Farasya Unggah Kamar Mewahnya, Netizen: Inikah Kamar Princess Jasmine?",1
Kim Jong-un Undang Trump ke Pyongyang Melalui Surat Terbarunya,0
"Banjir Dukungan, Atta Halilintar Justru Ogah Bicara Soal Bebby Fey Akibat Sakit Gigi",1
"Drama Comeback 81 Menit, Jojo Permalukan Axelsen Ke Final",0
"Kami Sangat Terpukul, Rasanya Jauh dari Prilaku Beliau kata Salah Satu Pejabat Kemenpora",1
"Sikap Pakar HAM PBB Bela Veronica Koman, PTRI: Tidak Berimbang dan Akurat",0
Fahri Targetkan Kader Partai Gelora Ikut Pilkada 2020,0
"Menteri Rini Rombak Lagi Direksi BUMN, Verdi Budidarmo Jadi Dirut Kimia Farma",0
Tips Periksa Tekanan Darah yang Tepat dari Pakar,1
Duluan Mana? Jepit Bulu Mata Baru Pakai Maskara atau Sebaliknya?,1
Pasal-pasal Revisi UU KPK yang Potensial Lemahkan KPK,1
"Minat Daihatsu Sigra Model Lama, Cuma Diskon Rp 5 Juta",0
"Viral Video Wanita Bugil Naik Motor Keliling Samarinda, Ini Kronologi Kejadiannya",1
"Shandy Aulia Sedang Hamil Muda, Olahraga yang Digeluti Istri David Herbowo Bikin Ngilu Penggemarnya",1
Arwah FA Bocah Korban Bully Disebut Ibunya Sampaikan Pesan ke Teman yang Memukulinya,1
Orang Tua Motivasi Ruy Arianto Tampil Terbaik di Timnas U-16,0
"Anang Jadi Juri Indonesian Idol X, Maia Estianty: Dia Lebih Kejam, Sadis",1
"100 Pelajar Bogor Diamankan Saat Akan Ikut Aksi Demo, Beberapa Bawa Rol Besi",0
"Buwas Ancam Bongkar Modus BPNT, Bagaimana Sistem Penyalurannya?",1
Hilda Vitria Trauma Lihat Buku Nikah di Lokasi Syuting,0
"Romansa Sebelum Ajal Menjemput di Tragedi 9/11: Aku Cinta Padamu, Sayang...",1
Embusan Angin di Phillip Island Ingatkan Rossi saat Tampil di Kelas 250cc,0
"Berharap Youtuber Kondang Itu Mengaku Pernah Menidurinya, Bebby Fey Tantang Sumpah Pocong",1
"Edan, Paman dan Keponakan Berkongsi Jadi Jambret Ponsel",0
Pemerintah Inggris Resmi Bekukan Parlemen Selama Lima Pekan,0
"MPR Sidang Akhir Masa Jabatan 27 September, Sahkan Tatib 10 Pimpinan",0
"Ribuan Ikan Mati di Ambon, BMKG Sebut Tak Berhubungan dengan Tsunami",0
Sri Mulyani Sebut Omnibus Law Perizinan Investasi Mencakup Aturan Pusat hingga Daerah,0
"Jokowi Sudah Teken Revisi UU MD3, Berikut Ini yang Akan Berubah",1
Arab Saudi: Puing-puing senjata 'membuktikan Iran berada di balik' serangan kilang minyak,1
"Dancer K-Pop Terpopuler Saat Ini, Gak Kalah Kece dari Idol!",1
"Buntut Candaan Penumpang Bawa Bom, Lion Air Tunda 45 Menit Penerbangan Banjarmasin-Jakarta",0
"Kabut Asap Masih Selimuti Bandara Syamsudin Noor, Penerbangan Terganggu",0
Sirkuit Aragon Tak Bersahabat untuk Valentino Rossi,1
"Terbiasa Ditinggal Ahmad Dhani Hidup di Penjara, Mulan Jameela Nikmati Makan Hanya Pakai Garam",1
"Kasus Mafia Migas, Bambang Irianto Terima Suap USD 2,9 Juta",0
Marquez Akui Tak Cukup Cepat untuk Pimpin Balapan sejak Awal,0
Jusuf Kalla: Penerbitan Perppu KPK Jatuhkan Wibawa Jokowi,1
HyunA Disebut Paling Cantik Usai Posting Foto dengan Dandanan Seperti Ini,1
"PSG Vs Real Madrid, Juara Perancis Takkan Diperkuat Neymar dan Mbappe",0
"Link Live Score Hasil Timnas Indonesia vs Thailand di Kualifikasi Piala Dunia 2022, Simak Lewat HP",0
"Kemenhub Dapat Rp441,5 M untuk Pengembangan Destinasi Pariwisata Prioritas",0
Dana Asuransi Jiwa Siap Modali Proyek Infrastruktur,0
"Bandara Soetta, Pegipegi dan Traveloka Jalin Kerja Sama Co-branding",0
Klasemen Liga 1 2019: Persija Jakarta Masih Terbenam di Dasar,1
"Punya Mentalitas Kuat, Italia Pertahankan Rekor Sempurna",0
Selendang Ainun Dipakai BJ Habibie Hingga Akhir Hayat,1
"Jenguk BJ Habibie di RSPAD, Anies Baswedan: Belum Bisa Berkomunikasi",1
Fanny Ghassani dan Sederet Co-Host Cantik Acara Televisi,0
"Kumpulan Reaksi Pengemudi Kena Tilang Ganjil Genap Jakarta, Ajak 'Damai' Polisi hingga Teriak Protes",1
Ela Dari Lampung Tersingkir Dari AKSI Kloter 5 2019,0
"Geger dengan Nikita Mirzani Belum Selesai, Elza Syarief Gandeng Melaney Ricardo Bisnis Bareng",1
"Disindir Hotman Paris, Farhat Abbas Balas Lewat Foto Bareng Jokowi Malah Tuai Cibiran",1
Fadli Zon Pastikan Sandiaga Akan Gabung Lagi ke Gerindra,0
"Dampak Kabut Asap, Lion Air Group Batalkan 21 Penerbangan",0
"Balita di Bogor Tewas dengan Luka Lebam, Ibu Tiri Ditetapkan Tersangka",0
Memulihkan Kondisi dan Fungsi Keluarga,0
Kacamata Antiradiasi Bisa Menangkal Efek Buruk Sinar UV Gawai?,1
"Perusahaan Malaysia Biang Karhutla di Indonesia, Ini Respons Mahathir",1
"Festival Konstitusi dan Antikorupsi, MPR Gelar Diskusi",0
"Dari Jualan Online, Toko Ini Berhasil Jual 5 Ribu Donat!",1
Maliq & D'Essentials Luncurkan DVD Kumpulan Lagu Unggulan,0
"Bersama Emil, Triawan Munaf Kemukakan Cara untuk Tekan Pembajakan",0
Konsumsi Susu Murni Mentah Berisiko bagi Kesehatan,0
"Jadi Tulang Punggung Keluarga Sepeninggal Olga, Billy Syahputra: Bersyukur Sama Allah",0
"Hari Asyura, Pemkot Makassar Rilis Edaran Antisipasi Penyebaran Syiah",0
Pesantren Al Kaaffah Cetak Santri Bisa Berdakwah,0
Ini Alasan Mkhitaryan Tinggalkan Arsenal,1
"Kecelakaan Tol Jagorawi, Pelajaran dari Fatalnya Pecah Ban Mobil",0
"Dulu Berseteru, Kini Barbie Kumalasari Dipuji Sang Ibu, Kelakuannya Dinilai Berubah Lebih Dewasa",1
"Ibu Jokowi, Sujiatmi, Nonton Konser Didi Kempot di The Sunan Hotel Solo Bareng Sobat Ambyar",1
"Naja Anak Dewi Gita Ikuti Ajang 'The Voice' Indonesia, Tak Mau Pilih Armand Maulana Jadi Coach-nya",1
5 Hal yang Perlu Diperhatikan Saat Memilih Produk Pelembap Wajah,1
"Agar Hati Lembut Tak Sekeras Batu, Lakukan 7 Amalan Sederhana Ini",1
"Deretan KPop Idol Paling Fashionable, Bisa Contek Gayanya Nih!",1
"Camila Cabello dan Shawn Mendes Pamer Ciuman ala Ikan, Konfirmasi Pacaran?",1
Jennie BLACKPINK Digoda Jiplak Irene Red Velvet di Postingan Terbaru,1
"Untuk Bisa Jatuh Cinta, Tak Harus dengan Tatap Muka",0
"Suka Kepo, 4 Zodiak Ini Paling Sering Mengganggu Privasi Temannya!",1
"Dibongkar Uya Kuya, Isi ATM Barbie Kumalasari Sukses Bikin Netter Syok",1
"Uang Bukan Alasan, Pemain 'AVE MARYAM' Tidak Dibayar?",1
Syahrini Unggah Video Tubuh Mungilnya 'Diunyel-Unyel' Reino Barack!,1
Bagaimana Mengantisipasi Kebakaran di Lokasi Padat Penduduk?,1
Polres Padang Pariaman Tangkap Dua Pemuda Pengedar Sabu,0
"Perut Ditendang, Emak-emak Brayan Bengkel Dibegal, Warga : Pelakunya Itu Itu Saja!",1
Wenger dan Cerita Kegagalan Menggaet Lionel Messi dari Barcelona,1
Gagalnya Perbaikan Lahan Gambut Dinilai Jadi Penyebab Kebakaran di Riau Meluas,0
Fanny Ghassani Mengaku Tak Dilarang Suami Unggah Foto Berbikini,1
Ratusan Pelanggar Perluasan Ganjil Genap Kena Tilang,0
"BJ Habibie: Setelah Ainun Meninggal, Saya Tidak Takut Mati",1
"Curiga Voting 'Produce 48' Juga Dimanipulasi, Polisi Selidiki Agensi Para Peserta yang Terlibat",1
"Sesama Model Papan Atas, Hailey Baldwin Minder pada Gigi Hadid",0
Cigna Tawarkan Produk untuk Generasi Sandwich,0
6 Talenta Berbakat Blind Audition The Voice Indonesia,1
"Blak-Blakan, Millendaru Ngaku Pernah Ada 'Urusan Ranjang' Dengan Artis Inisial ZL",1
Julio Banuelos Dipecat Persija,0
"Kocak! Gara-Gara Penilaian Guru di Masa Lalu, Deepika Padukone Ancam Ranveer Singh",1
Review Film Rambo: Last Blood,0
Zico Beberkan Tentang Apa yang Ingin Dicapai Lewat Album Comeback Mendatang,1
"Pro-Kontra Pemindahan Ibu Kota Baru Indonesia ke Kalimantan, Luhut : Kalau Gak Mau ke Surga Aja",1
3 Orang Meninggal Dunia Akibat Gempa Ambon,0
Georgina Rodriguez Foto Pakai Busana Transparan Kuasai Top 10 Berita Bola,1
"Liga 2: Budiman Jadi Pelatih Persib B, Target Lolos Degradasi",0
"Isu Ganti Simon McMenemy, Begini Tanggapan Rahmad Darmawan",1
"DPR Revisi 3 Undang-Undang, Dianggap Kembalikan Lagi Orde Baru",0
"Uji Kelayakan Capim KPK, Anak Buah Irjen Firli Gelar Doa Bersama",0
"Tanda Kepribadian Ambisius, Jika Kamu Punya Koleksi Benda Ini!",1
"Kembali Digerogoti Kanker, Ria Irawan Lahap Santap Soto Banjar Rasa Sayang Dari Aldi Taher",1
Bos Disney Cabut dari Direksi Apple,0
"Disindir Kumalasari Gara-gara Unfollow dan Crop Fotonya, Ruben Onsu : Kita Berhak Mau Follow Siapa",0
"Kecelakaan di Tol Jagorawi, 3 Orang Tewas ",0
Pengamat: Utang Tambal Defisit Anggaran Seperti Jebakan 'Lingkaran Setan',0
Ketua DPR Minta Pemerintah Sikapi Bocornya Data Penumpang Lion Air,0
Rektor Uncen: Pemindahan Mahasiswa Papua Tak Bisa Sembarangan,1
Begini Modus PT Damtour Tipu 200 Calon Jamaah Umrah,1
Rekor Tandang Borneo FC Bikin Arema FC Cemas,1
Fenomena Gadai SK Anggota Dewan Juga Terjadi di DPRD Serang,0
Sepenggal Kenangan Mendiang BJ Habibie dan Ainun di RM Padang Ibu Kota,1
"Jadwal Liga 2 Jumat Ini: Persiraja, Persis Solo, Mitra Kukar",0
Melawan Kembalinya Oligarki,0
"HOAKS BJ Habibie Meninggal Dunia, Kondisi Terkini Presiden RI ke-3 tengah Dirawat di Rumah Sakit",0
"Dicecar Komisi III, Alexander Marwata Nilai Jumpa Pers KPK soal Firli Tidak Sah",1
"Pahit Manis Kehidupan Beby Keysha sebagai Female Disc Jockey, Dianggap Manusia Halu dan Direndahkan",1
"Setelah Menguat, IHSG Diprediksi Bergerak Flat Hari Ini",0
"Prediksi Badak Lampung FC vs Kalteng Putra Liga 1 2019, Gomes : Andalkan Kolektivitas Tim",1
"Sinopsis Drama W Episode 5, Pertemuan Lee Jong Suk dengan Penciptanya",0
DPR Keluhkan Pimpinan KPK: Anggap Anarko hingga Inkonstitusional,0
Chelsea Incar Krzysztof Piatek dari AC Milan,0
"Jika RUU Ini Disahkan, Gelandangan Bakal Didenda Rp1 Juta",1
"Malaysia Masuk Negara Berpendapatan Menengah ke Atas, Indonesia Kapan?",1
Launching Smartfren WOW Dimeriahkan Selebriti dan Undian Berhadiah Rumah,0
"Hiburan tak Sesuai, Maskapai Diminta tak Jual Tiket",0
Kivlan Jalani Sidang Kepemilikan Senpi Ilegal di PN Jakpus,0
Bocoran Foto Daihatsu Sigra Facelift,1
"Sempat Terganggu Imbas Demo Ricuh, KRL Rangkasbitung-Tn Abang Normal Lagi",0
Menkominfo Minta RUU Data Pribadi Segera Dibahas,0
"Dipimpin Ibas, Demokrat Gelar Pembekalan Anggota Legislatif 2019-2024",0
Warga Sumedang Kecewa Sosialisasi Pengurangan Beras BPNT Tidak Merata,0
Alexander Marwata Ingin Wadah Pegawai KPK Ditertibkan,0
"Kisah Mistis nan Romantis Danau Asmara, Permata di Timur Flores",1
Bek Manchester United Berobat ke China Demi Kesembuhan Cedera,0
Tol Layang Jakarta-Cikampek II Operasional November 2019,0
Kemenkeu Dorong Peserta BPJS Disiplin Bayar Iuran,0
"Mobil Pick Up Daihatsu Keluar Jalur dan Tabrak Tiang Listrik di Kecamatan Pinolosian, Bolsel",0
Setelah Menpora Tersangka,1
Zodiak yang Mudah Jatuh Cinta pada Pandangan Pertama,1
"Suri Jabrik, Gadis Cantik Keponakan Luna Maya Yang Ternyata Jago Surfing",0
Erick Thohir: Pak Habibie Contohkan Pemimpin yang Bersih,0
"Kecewa Hasil Lelang Proyek, Belasan Kontraktor di Kerinci Mengamuk",0
Persib Gagal Kalahkan Semen Pandang di Kandang,0
Gerindra Kecam Ketua MPR Hingga Walk Out Usai Keponakan Prabowo Batal Baca Doa,0
"Kemensos Salurkan Rp 7,3 M bagi Korban Kerusuhan Sosial di Papua",0
Sehun EXO Buka-Bukaan Soal Kondisi Kesehatan Memburuk Sampai Harus Diinfus,1
Satgas Karhutla Investigasi Penyebab Kebakaran Kebun Tebu PTPN VII Ogan Ilir,0
"Sarapan di Warung Encim Sukaria, Masakan Lintas Budaya Tangerang",0
"Bulog Luncurkan Beras Bervitamin, Buwas: Cegah Stunting",0
Polri Sebut Sebagian Besar Korban Tewas Kerusuhan Wamena Adalah Pendatang,1
"Terungkap, realme X2 Snapdragon 730G Akan Dirilis 24 September",0
KPK Minta Menkumham Pelajari Revisi UU KPK dengan Baik,0
AFC Solidarity Cup Jadi Jalur Alternatif Timnas Indonesia ke Piala Asia 2023,0
"Air Minum Tidak Bersih Picu Diare Anak, Ini Cara Cegah dan Tangani Diare yang Tepat",1
"Live Streaming TV Online SCTV Eintracht Frankfurt vs Arsenal di Liga Eropa 2019, Akses di Sini",0
"Velove Vexia Akui Bukan Aktris Gemar Umbar Kehidupan Pribadi, Dipuji Cantik Berkelas Paket Komplet",1
Aksi Bang Jek Sodomi 50 Bocah dengan Iming-Iming Uang,1
Komisi III DPR Sebut Pimpinan KPK Lepas Tanggung Jawab,0
"Warga Condet Beri Nama Cucu Habibie, Simak Kisah Nekatnya",1
Jamu Juventus Jadi Ajang Penuntasan Dendam Atletico Madrid,0
Penampilan Naja yang Bikin Armand Maulana Menangis Haru,0
4 Manfaat Sehat Hobi Baca Buku seperti BJ Habibie,1
"Dihentikan Sementara Oleh KPI, 'Hotman Paris Show' Malah Dapat Ranking Menakjubkan",1
Pemerintah Target Bangun 1.500 Km Jalan Tol dalam 5 Tahun ke Depan,0
Jokowi Janji Tahun Depan Istana Presiden RI akan Dibangun di Papua,0
BMKG Perkirakan Cuaca Ibu Kota Cerah Berawan Sepanjang Hari ,0
"Faldo Maldini Hingga Tsamara PSI Gugat Syarat Batas Usia Maju Pilkada di MK, Ada Apa?",1
Anies Baswedan Sebut BJ Habibie Tak Bisa Berkomunikasi,0
"Jatuh dari Motor, Anak Kampung Baru dan Sei Mati Hampir Mati Dimassa Warga",1
Jawaban Nagita Slavina Saat Disuruh Milih Cowok Korea atau Sunda,1
"TERKINI Kecelakaan Maut Toyota Innova vs Bus Mira di Jalan Nganjuk-Madiun, Korban Selamat Eks Napi",1
"Esport: Turnamen Apex Legends Polandia Tawarkan Hadiah Rp 7,1 M",0
Olah TKP Ledakan di Mako Brimob Semarang Ditunda,0
"Hukum Nikah Paksa Menurut Islam, Begini Kata Rasulullah",1
Pagi Ini Tim SAR Gabungan Evakuasi Korban Pesawat Twin Otter Jatuh di Papua,0
"5.809 Personel, Hercules, hingga Helikopter Disiagakan Atasi Kebakaran di Riau",0
"Biasa Dipuji Cantik, Bella Hadid Mendadak Disebut Ganteng Gara-Gara Tampil Seperti Ini",1
Bamsoet: Lomba Burung Berkicau Dekatkan DPR dengan Masyarakat,0
Kementan dan Republika Kembali Gelar Agri Jurnalistik Camp,0
Butuh Waktu Lama Lihat Hasil Restorasi Gambut,0
"Ogah Bayar Pajak, Polisi Bakal Hapus Data Kendaraan",1
Kualitas Udara di Medan Masuk Kategori Sangat Tidak Sehat,0
"2020, LinkAja Bidik 1 Juta Pengguna Beralih ke LinkAja Syariah",0
"Habibie Diisukan Meninggal, Adik: Itu Ulah Orang Iseng",0
6 Wonderkid yang Diprediksi Bersinar di Liga Champions 2019-2020,1
"Buntut Aksi 21-22 Mei, Anak-anak yang Ditangkap, Dipukuli dari Kepala Hingga Kaki, Disundut Rokok, Direndam di Kolam",1
127 Jamaah Haji Indonesia Masih Dirawat di Arab Saudi ,0
Seri Baru Jadi Ortu: Pahami Cara Mengetahui Minat dan Bakat Si Kecil,1
292 Warga Ketapang Terserang ISPA Dampak Bencana Kabut Asap,0
JK: Dewan Pengawas Jangan Selalu Dianggap Rugikan KPK,0
Surat untuk Mr Crack di Makam Habibie,0
Wali Kota Bekasi: Honor RT/RW Tahun Ini Hanya Lima Bulan,0
Nama Asli Chef Juna Terungkap Saat Unggah Sertifikat Kompetensi,1
"Tukang Gigi Ikut Demo RUU KUHP, Ini Pasal yang Sudah Dibatalkan MK",1
"Punya Fasilitas Jual Beli Emas Digital, Bagaimana Izin Bukalapak dan Tokopedia?",1
